(2018-03-24,(14.0,14.0,14.0,14.0,14.0,14.0,1,14.0,))
(2018-10-31,(3.0,80.0,80.0,3.0,80.0,41.5,2,195.5,))
(2018-06-16,(1.0,157.0,33.0,4.0,48.0,42.77777777777778,9,114.0,157.0))
(2018-05-04,(3.0,33.0,20.0,5.0,25.0,17.2,5,55.0,))
(2018-02-12,(2.0,70.0,8.0,4.0,70.0,21.0,4,169.0,))
(2018-07-28,(1.0,99.0,30.0,4.0,55.0,35.27272727272727,11,131.5,))
(2018-03-25,(7.0,11.0,11.0,7.0,11.0,9.0,2,17.0,))
(2018-09-09,(6.0,6.0,6.0,6.0,6.0,6.0,1,6.0,))
(2018-05-05,(15.0,27.0,27.0,15.0,27.0,21.0,2,45.0,))
(2018-06-17,(1.0,268.0,36.0,5.0,95.0,69.16666666666667,6,230.0,268.0))
(2018-01-01,(2.0,124.0,8.0,2.0,18.0,26.666666666666668,6,42.0,124.0))
(2018-12-12,(2.0,65.0,15.0,10.0,65.0,23.0,4,147.5,))
(2018-02-13,(3.0,176.0,3.0,3.0,176.0,46.25,4,435.5,))
(2018-07-29,(2.0,167.0,111.0,10.0,163.0,80.0,6,392.5,))
(2018-11-01,(2.0,64.0,14.0,2.0,64.0,26.666666666666668,3,157.0,))
(2018-12-13,(3.0,94.0,3.0,3.0,94.0,33.333333333333336,3,230.5,))
(2018-03-26,(2.0,4.0,4.0,2.0,4.0,3.0,2,7.0,))
(2018-05-06,(9.0,27.0,10.0,9.0,27.0,15.333333333333334,3,54.0,))
(2018-02-14,(2.0,11.0,7.0,2.0,11.0,6.666666666666667,3,24.5,))
(2018-01-02,(4.0,94.0,36.0,34.0,90.0,51.6,5,174.0,))
(2018-06-18,(1.0,223.0,34.0,11.0,166.0,73.5,12,398.5,))
(2018-12-14,(2.0,20.0,9.0,6.0,15.0,10.0,6,28.5,))
(2018-05-07,(1.0,84.0,14.0,1.0,84.0,33.0,3,208.5,))
(2018-02-15,(20.0,70.0,54.0,41.0,65.0,47.875,8,101.0,))
(2018-11-02,(1.0,14.0,6.0,1.0,14.0,7.0,3,33.5,))
(2018-06-19,(10.0,477.0,223.0,103.0,293.0,204.69230769230768,13,578.0,))
(2018-01-03,(4.0,56.0,22.0,6.0,24.0,19.833333333333332,6,51.0,56.0))
(2018-03-27,(3.0,3.0,3.0,3.0,3.0,3.0,2,3.0,))
(2018-02-16,(1.0,13.0,6.0,1.0,13.0,6.666666666666667,3,31.0,))
(2018-11-03,(2.0,108.0,52.0,7.0,90.0,41.625,8,214.5,))
(2018-01-04,(7.0,7.0,7.0,7.0,7.0,7.0,1,7.0,))
