(2018-08-01,(0.0,67.0,0.0,0.0,4.0,9.65,20,10.0,29.0 45.0 48.0 67.0))
(2018-02-10,(0.0,100.0,12.0,0.0,30.0,21.857142857142858,14,75.0,100.0))
(2018-02-11,(0.0,227.0,8.0,1.0,57.0,32.1875,16,141.0,227.0))
(2018-08-02,(0.0,47.0,0.0,0.0,3.0,4.9,20,7.5,19.0 23.0 47.0))
(2018-02-12,(0.0,70.0,0.0,0.0,2.0,5.25,16,5.0,8.0 70.0))
(2018-08-03,(0.0,59.0,0.0,0.0,0.0,3.75,20,0.0,3.0 13.0 59.0))
(2018-08-04,(0.0,13.0,0.0,0.0,0.0,1.6470588235294117,17,0.0,2.0 13.0 13.0))
(2018-02-13,(0.0,176.0,0.0,0.0,3.0,14.23076923076923,13,7.5,176.0))
(2018-07-20,(0.0,281.0,14.0,0.0,36.0,30.35,20,90.0,281.0))
(2018-07-21,(0.0,123.0,0.0,0.0,0.0,14.0,17,0.0,1.0 114.0 123.0))
(2018-08-05,(0.0,109.0,0.0,0.0,19.0,14.85,20,47.5,61.0 109.0))
(2018-02-14,(0.0,11.0,0.0,0.0,0.0,1.3333333333333333,15,0.0,2.0 7.0 11.0))
(2018-01-30,(0.0,81.0,0.0,0.0,0.0,6.769230769230769,13,0.0,1.0 6.0 81.0))
(2018-01-31,(0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,))
(2018-02-15,(0.0,70.0,0.0,0.0,43.0,22.529411764705884,17,107.5,))
(2018-08-06,(0.0,78.0,18.0,0.0,34.0,22.25,20,85.0,))
(2018-07-22,(0.0,57.0,0.0,0.0,0.0,3.5,20,0.0,2.0 4.0 7.0 57.0))
(2018-02-16,(0.0,13.0,0.0,0.0,0.0,1.1764705882352942,17,0.0,1.0 6.0 13.0))
(2018-08-07,(0.0,310.0,1.0,0.0,109.0,54.85,20,272.5,310.0))
(2018-07-23,(0.0,352.0,38.0,1.0,123.0,62.55,20,306.0,352.0))
(2018-02-17,(0.0,4.0,0.0,0.0,0.0,0.38461538461538464,13,0.0,1.0 4.0))
(2018-08-08,(0.0,99.0,0.0,0.0,19.0,12.85,20,47.5,69.0 99.0))
(2018-07-24,(0.0,92.0,0.0,0.0,22.0,16.75,20,55.0,88.0 92.0))
(2018-02-18,(0.0,14.0,0.0,0.0,2.0,2.2941176470588234,17,5.0,8.0 11.0 14.0))
(2018-07-25,(0.0,206.0,0.0,0.0,18.0,23.68421052631579,19,45.0,49.0 65.0 99.0 206.0))
(2018-08-09,(0.0,116.0,0.0,0.0,14.0,16.476190476190474,21,35.0,79.0 85.0 116.0))
(2018-02-19,(0.0,151.0,0.0,0.0,3.0,15.705882352941176,17,7.5,102.0 151.0))
(2018-07-26,(0.0,318.0,0.0,0.0,12.0,24.95,20,30.0,47.0 72.0 318.0))
(2018-07-27,(0.0,298.0,8.0,0.0,58.0,48.05,20,145.0,166.0 217.0 298.0))
(2018-07-28,(0.0,99.0,20.0,0.0,35.0,24.25,16,87.5,99.0))
(2018-07-29,(0.0,167.0,0.0,0.0,10.0,24.0,20,25.0,27.0 111.0 163.0 167.0))
(2018-05-10,(0.0,40.0,0.0,0.0,0.0,2.9473684210526314,19,0.0,1.0 2.0 13.0 40.0))
(2018-05-11,(0.0,15.0,0.0,0.0,0.0,1.2222222222222223,18,0.0,1.0 2.0 4.0 15.0))
(2018-05-12,(0.0,34.0,0.0,0.0,0.0,2.5,16,0.0,6.0 34.0))
(2018-05-13,(0.0,31.0,0.0,0.0,0.0,1.631578947368421,19,0.0,31.0))
(2018-12-01,(0.0,7.0,0.0,0.0,0.0,0.5384615384615384,13,0.0,7.0))
(2018-05-14,(0.0,266.0,52.0,0.0,116.0,77.41176470588235,17,290.0,))
(2018-04-30,(0.0,2.0,0.0,0.0,0.0,0.1111111111111111,18,0.0,2.0))
(2018-05-15,(0.0,121.0,0.0,0.0,28.0,14.736842105263158,19,70.0,121.0))
(2018-12-02,(0.0,34.0,0.0,0.0,1.0,2.9285714285714284,14,2.5,5.0 34.0))
